6540.2148438,-0.0732471,-0.2327421,-9.6903677,-0.0303304,0.1468631,0.0000000,-31.1040020,15.7440004,33.0225029,120.9971619,24.7861347,129.5039978,0.0140000,-0.0630000,0.0530000,-0.0014635,1.3659117
6550.2978516,-0.0733911,-0.2323080,-9.6735525,-0.0351194,0.1442026,0.0058532,-31.1040020,15.7440004,33.0225029,120.9971619,24.7861347,129.5039978,0.0140000,-0.0630000,0.0530000,-0.0043904,0.0000000
6560.2124023,-0.0801302,-0.1416821,-9.7042894,-0.0329910,-0.1218538,-0.0021285,-31.1040020,15.7440004,33.0225029,120.9971619,24.7861347,129.5039978,0.0140000,-0.0630000,0.0530000,0.0102443,1.1707816
6570.3022461,-0.0901942,-0.2374653,-9.6673660,0.2304048,0.1473952,0.0005321,-31.1040020,15.7440004,33.0225029,120.9971619,24.7861347,129.5039978,0.0140000,-0.0630000,0.0530000,0.0107322,10.1467733
6580.2226562,-0.0860839,-0.3675051,-9.6903963,-0.0335231,-0.1234502,0.0000000,-31.1040020,15.7440004,33.0225029,120.9971619,24.7861347,129.5039978,0.0140000,-0.0630000,0.0530000,-0.0043904,-4.6831264
6590.2622070,-0.1069369,-0.2150834,-9.6802149,-0.0361837,0.1463310,0.0000000,-31.1040020,15.7440004,33.0225029,120.9971619,24.7861347,129.5039978,0.0140000,-0.0630000,0.0530000,-0.0043904,0.0000000
6600.2226562,-0.0924808,-0.0351693,-9.6638632,-0.0351194,0.1457989,-0.0015963,-31.1040020,15.7440004,33.0225029,120.9971619,24.7861347,129.5039978,0.0140000,-0.0630000,0.0530000,-0.0043904,-4.6831264
6610.2597656,-0.0971409,-0.1614465,-9.7191048,-0.0351194,-0.1245144,-0.0037248,-31.1040020,15.7440004,33.0225029,120.9971619,24.7861347,129.5039978,0.0140000,-0.0630000,0.0530000,0.0073174,4.6831264
6620.2202148,-0.0719284,-0.2267933,-9.6820412,-0.0356516,-0.1239823,0.0021285,-31.1040020,15.7440004,33.4065018,120.9971619,24.7861347,129.5039978,0.0140000,-0.0630000,0.0530000,-0.0043904,0.0000000
6630.2797852,-0.0982784,-0.1157762,-9.6761179,-0.0329910,-0.1207896,-0.0010642,-31.1040020,15.7440004,33.4065018,120.9971619,24.7861347,129.5039978,0.0140000,-0.0630000,0.0530000,-0.0009757,-4.6831264
6640.2402344,-0.0868159,-0.1821974,-9.6759920,-0.0372479,-0.1239823,-0.0026606,-31.4880009,15.7440004,33.4065018,120.9971619,24.7861347,129.5039978,0.0140000,-0.0630000,0.0530000,-0.0043904,0.0000000
6650.2998047,-0.0709851,-0.1259975,-9.7127409,-0.0345873,0.1473952,0.0000000,-31.4880009,15.7440004,33.4065018,120.9971619,24.7861347,129.5039978,0.0140000,-0.0630000,0.0530000,-0.0004878,1.3659118
6660.2426758,-0.1049123,-0.1486925,-9.6892910,-0.0329910,-0.1234502,0.0047890,-31.4880009,16.1280003,33.0225029,120.9971619,24.7861347,129.5039978,0.0140000,-0.0630000,0.0530000,-0.0039026,4.0977359
6670.2749023,-0.0853329,-0.0902991,-9.6699553,-0.0345873,0.1457989,-0.0010642,-31.4880009,16.1280003,33.0225029,120.9971619,24.7861347,129.4839935,-0.0450000,0.0280000,0.0320000,-0.0004878,1.3659118
6680.1923828,-0.0938546,-0.0451163,-9.6691227,-0.0324589,0.1473952,0.0026606,-31.1040020,15.7440004,32.6385002,120.9971619,24.7861347,129.4839935,-0.0450000,0.0280000,0.0320000,-0.0004878,-3.3172145
6690.2875977,-0.0865398,-0.0876552,-9.6509132,0.2341296,0.1473952,0.0005321,-31.1040020,15.7440004,32.6385002,120.9971619,24.7861347,129.4839935,-0.0450000,0.0280000,0.0320000,-0.0004878,4.0977354
6700.1923828,-0.0732623,-0.3249804,-9.6725864,0.2341296,0.1457989,0.0037248,-31.1040020,15.7440004,33.0225029,120.9971619,24.7861347,129.4839935,-0.0450000,0.0280000,0.0320000,0.0112200,6.0490384
6710.2773438,-0.0826595,-0.2036542,-9.6748171,-0.0356516,-0.1213217,-0.0021285,-31.1040020,15.7440004,33.0225029,120.9971619,24.7861347,129.4839935,-0.0450000,0.0280000,0.0320000,-0.0004878,1.3659118
6720.1977539,-0.0811241,-0.0353476,-9.7146997,0.2346618,-0.1223859,-0.0031927,-31.1040020,16.1280003,33.4065018,120.9971619,24.7861347,129.4839935,-0.0450000,0.0280000,0.0320000,-0.0004878,-3.3172145
6730.2753906,-0.0774522,-0.0338421,-9.6690035,-0.0372479,0.1442026,0.0021285,-31.1040020,16.1280003,33.4065018,120.9971619,24.7861347,129.4839935,-0.0450000,0.0280000,0.0320000,0.0078052,3.3172145
6740.2099609,-0.0745549,-0.2632855,-9.6721611,-0.0345873,0.1447347,0.0031927,-31.1040020,15.7440004,33.4065018,120.9971619,24.7861347,129.4839935,-0.0450000,0.0280000,0.0320000,-0.0039026,-1.3659118
6750.2128906,-0.0868021,-0.0286289,-9.6998625,-0.0361837,-0.1229181,0.0042569,-31.1040020,15.7440004,33.4065018,120.9971619,24.7861347,129.4839935,-0.0450000,0.0280000,0.0320000,-0.0039026,-1.3659118
6760.2045898,-0.0917196,-0.1419566,-9.6668339,-0.0308625,-0.1245144,-0.0031927,-31.4880009,15.7440004,32.6385002,120.9971619,24.7861347,129.4839935,-0.0450000,0.0280000,0.0320000,0.0078052,-1.3659120
6770.2797852,-0.0809195,-0.1052617,-9.6763000,-0.0340552,-0.1207896,-0.0010642,-31.4880009,15.7440004,32.6385002,120.9971619,24.7861347,129.4839935,-0.0450000,0.0280000,0.0320000,-0.0004878,1.3659118
6780.2202148,-0.0981585,-0.0893921,-9.6744585,-0.0372479,-0.1223859,-0.0026606,-31.1040020,15.7440004,33.4065018,120.9971619,24.7861347,129.4839935,-0.0450000,0.0280000,0.0320000,-0.0004878,-3.5123448
6790.2875977,-0.0894459,-0.0747034,-9.7006550,-0.0351194,-0.1207896,0.0010642,-31.1040020,15.7440004,33.4065018,120.9971619,24.7861347,129.4839935,-0.0450000,0.0280000,0.0320000,-0.0039026,-4.6831264
6800.2221680,-0.0887775,-0.1338927,-9.6874905,-0.0361837,-0.1239823,0.0010642,-31.4880009,15.7440004,33.0225029,120.9971619,24.7861347,129.4839935,-0.0450000,0.0280000,0.0320000,-0.0039026,0.0000000
6810.2949219,-0.0831606,-0.1181212,-9.6918488,-0.0372479,0.1468631,-0.0026606,-31.4880009,15.7440004,33.0225029,120.9971619,24.7861347,129.4839935,-0.0450000,0.0280000,0.0320000,-0.0034148,-1.3659118
6820.2153320,-0.1075238,-0.2288532,-9.6744642,0.2325333,0.1463310,0.0000000,-31.1040020,15.7440004,33.4065018,120.9971619,24.7861347,129.4839935,-0.0450000,0.0280000,0.0320000,0.0000000,0.0000000
6830.2973633,-0.0780286,-0.0755871,-9.6882706,0.2330654,-0.1229181,-0.0021285,-31.1040020,15.7440004,33.4065018,120.9971619,24.7861347,129.4839935,-0.0450000,0.0280000,0.0320000,-0.0034148,-6.0490384
6840.2348633,-0.0822985,-0.1276359,-9.6881666,0.2346618,-0.1207896,0.0042569,-31.4880009,15.7440004,32.6385002,120.9971619,24.7861347,129.4839935,-0.0450000,0.0280000,0.0320000,-0.0034148,0.0000000
6850.2973633,-0.0964465,-0.1624005,-9.7038708,0.2341296,0.1457989,-0.0042569,-31.4880009,15.7440004,32.6385002,120.9971619,24.7861347,129.4839935,-0.0450000,0.0280000,0.0320000,0.0082930,8.7808628
6860.2475586,-0.0944736,-0.2460510,-9.7086697,-0.0313947,0.1442026,-0.0031927,-31.1040020,15.7440004,33.0225029,120.9971619,24.7861347,129.4839935,-0.0450000,0.0280000,0.0320000,0.0000000,5.4636474
6870.2602539,-0.0794767,-0.1596820,-9.6964254,-0.0351194,0.1452668,-0.0015963,-31.1040020,15.7440004,33.0225029,120.9971619,24.7861328,129.4889984,-0.0310000,0.0140000,0.0010000,-0.0029270,0.0000000
6880.2250977,-0.0917837,-0.0719886,-9.6951475,0.2335975,0.1468631,0.0015963,-31.1040020,15.7440004,33.0225029,120.9971619,24.7861328,129.4889984,-0.0310000,0.0140000,0.0010000,0.0087809,4.6831264
6890.2548828,-0.0657243,-0.2505502,-9.7020388,-0.0329910,0.1473952,0.0010642,-31.1040020,15.7440004,33.0225029,120.9971619,24.7861328,129.4889984,-0.0310000,0.0140000,0.0010000,0.0000000,1.3659118
6900.2221680,-0.0836313,-0.1579384,-9.6523209,-0.0356516,0.1442026,-0.0005321,-31.4880009,15.7440004,33.7905006,120.9971619,24.7861328,129.4889984,-0.0310000,0.0140000,0.0010000,-0.0034148,-1.3659118
6910.2749023,-0.0889398,-0.3079822,-9.6997032,-0.0367158,-0.1245144,-0.0021285,-31.4880009,15.7440004,33.7905006,120.9971619,24.7861328,129.4889984,-0.0310000,0.0140000,0.0010000,-0.0034148,-4.6831264
6920.2197266,-0.0826270,-0.0600736,-9.6878004,-0.0297983,0.1463310,0.0000000,-31.1040020,15.7440004,33.4065018,120.9971619,24.7861328,129.4889984,-0.0310000,0.0140000,0.0010000,-0.0034148,0.0000000
6930.2797852,-0.0955798,-0.1086187,-9.6767998,-0.0313947,0.1473952,0.0026606,-31.1040020,15.7440004,33.4065018,120.9971619,24.7861328,129.4889984,-0.0310000,0.0140000,0.0010000,0.0004878,1.3659118
6940.2124023,-0.0811319,-0.3367259,-9.6644630,-0.0345873,-0.1239823,0.0015963,-31.4880009,15.7440004,33.0225029,120.9971619,24.7861328,129.4889984,-0.0310000,0.0140000,0.0010000,0.0121956,6.2441683
6950.2802734,-0.0944755,-0.2107053,-9.6592960,-0.0340552,-0.1170648,-0.0015963,-31.4880009,15.7440004,33.0225029,120.9971619,24.7861328,129.4889984,-0.0310000,0.0140000,0.0010000,0.0117078,6.0490384
6960.2128906,-0.0769187,-0.1906741,-9.6637201,-0.0345873,0.1468631,-0.0015963,-31.1040020,15.7440004,33.0225029,120.9971619,24.7861328,129.4889984,-0.0310000,0.0140000,0.0010000,-0.0034148,0.0000000
6970.2773438,-0.0940152,-0.1102801,-9.7137537,-0.0356516,0.1457989,-0.0005321,-31.1040020,15.7440004,33.0225029,120.9971619,24.7861328,129.4889984,-0.0310000,0.0140000,0.0010000,-0.0034148,-1.3659118
6980.1928711,-0.0726251,-0.2511561,-9.6781693,-0.0367158,-0.1202575,-0.0005321,-31.4880009,15.7440004,33.4065018,120.9971619,24.7861328,129.4889984,-0.0310000,0.0140000,0.0010000,0.0000000,1.3659118
6990.2749023,-0.0878706,-0.3114620,-9.7143555,0.2335975,-0.1234502,0.0031927,-31.4880009,15.7440004,33.4065018,120.9971619,24.7861328,129.4889984,-0.0310000,0.0140000,0.0010000,0.0117078,6.0490384
7000.1948242,-0.1090052,-0.2124343,-9.6886168,-0.0345873,0.1473952,-0.0042569,-31.1040020,15.7440004,33.0225029,120.9971619,24.7861328,129.4889984,-0.0310000,0.0140000,0.0010000,-0.0034148,0.0000000
7010.2773438,-0.0922274,-0.1350783,-9.6822023,-0.0297983,-0.1245144,0.0042569,-31.1040020,15.7440004,33.0225029,120.9971619,24.7861328,129.4889984,-0.0310000,0.0140000,0.0010000,0.0000000,0.0000000
7020.1997070,-0.0785379,-0.0832686,-9.6699190,-0.0313947,0.1468631,0.0005321,-31.1040020,15.7440004,33.4065018,120.9971619,24.7861328,129.4889984,-0.0310000,0.0140000,0.0010000,-0.0029270,0.0000000
7030.2177734,-0.0954541,-0.1692448,-9.6738987,-0.0329910,0.1463310,0.0026606,-31.1040020,15.7440004,33.4065018,120.9971619,24.7861328,129.4889984,-0.0310000,0.0140000,0.0010000,0.0087809,4.8782568
7040.2124023,-0.0945227,-0.1481929,-9.6702805,-0.0329910,-0.1223859,-0.0015963,-31.1040020,15.7440004,33.0225029,120.9971619,24.7861328,129.4889984,-0.0310000,0.0140000,0.0010000,0.0121956,6.0490379
7050.2900391,-0.0817619,-0.2443637,-9.6695995,-0.0324589,0.1457989,0.0026606,-31.1040020,15.7440004,33.0225029,120.9971619,24.7861328,129.4889984,-0.0310000,0.0140000,0.0010000,0.0087809,8.9759922
7060.2324219,-0.0878198,-0.3917551,-9.6891975,-0.0329910,0.1463310,0.0010642,-31.1040020,16.1280003,33.4065018,120.9971619,24.7861328,129.4989929,0.0400000,0.0140000,0.0340000,-0.0029270,0.0000000
7070.2900391,-0.0747557,-0.0680149,-9.6665382,-0.0313947,0.1457989,-0.0015963,-31.1040020,16.1280003,33.4065018,120.9971619,24.7861328,129.4989929,0.0400000,0.0140000,0.0340000,-0.0029270,0.0000000
7080.2226562,-0.0817553,-0.1400575,-9.6680698,-0.0361837,-0.1234502,-0.0026606,-31.1040020,15.7440004,33.4065018,120.9971619,24.7861328,129.4989929,0.0400000,0.0140000,0.0340000,-0.0029270,0.0000000
7090.2802734,-0.0685836,-0.2180936,-9.6750565,0.2335975,0.1452668,-0.0010642,-31.1040020,15.7440004,33.4065018,120.9971619,24.7861328,129.4989929,0.0400000,0.0140000,0.0340000,-0.0029270,0.0000000
7100.2172852,-0.0840109,-0.3434670,-9.6986933,-0.0324589,-0.1234502,-0.0021285,-31.4880009,15.7440004,33.0225029,120.9971619,24.7861328,129.4989929,0.0400000,0.0140000,0.0340000,0.0004878,1.3659118
7110.3002930,-0.0825272,-0.0370172,-9.6892281,-0.0372479,-0.1218538,-0.0069175,-31.4880009,15.7440004,33.0225029,120.9971619,24.7861328,129.4989929,0.0400000,0.0140000,0.0340000,-0.0029270,-1.3659118
7120.2148438,-0.0902713,-0.1707491,-9.6603813,-0.0340552,0.1468631,0.0058532,-31.1040020,15.7440004,33.0225029,120.9971619,24.7861328,129.4989929,0.0400000,0.0140000,0.0340000,-0.0029270,0.0000000
7130.2578125,-0.0801931,-0.3719310,-9.6829805,-0.0313947,0.1431383,-0.0037248,-31.1040020,15.7440004,33.0225029,120.9971619,24.7861328,129.4989929,0.0400000,0.0140000,0.0340000,-0.0029270,-4.6831264
7140.2172852,-0.0930155,-0.2008283,-9.6814575,0.2341296,-0.1218538,-0.0031927,-31.1040020,15.7440004,32.6385002,120.9971619,24.7861328,129.4989929,0.0400000,0.0140000,0.0340000,0.0087809,4.6831264
7150.2753906,-0.0813681,-0.0977166,-9.6832523,-0.0324589,0.1473952,0.0000000,-31.1040020,15.7440004,32.6385002,120.9971619,24.7861328,129.4989929,0.0400000,0.0140000,0.0340000,-0.0029270,-6.0490379
7160.2172852,-0.0913629,-0.1941272,-9.6595478,0.2330654,0.1473952,-0.0010642,-31.1040020,15.7440004,32.6385002,120.9971619,24.7861328,129.4989929,0.0400000,0.0140000,0.0340000,0.0087809,0.0000000
7170.2724609,-0.0980995,-0.1159740,-9.6629009,-0.0372479,-0.1234502,0.0021285,-31.1040020,15.7440004,32.6385002,120.9971619,24.7861328,129.4989929,0.0400000,0.0140000,0.0340000,0.0087809,4.6831264
7180.2226562,-0.0895083,-0.1741443,-9.6754713,-0.0351194,0.1468631,0.0015963,-31.4880009,15.7440004,33.4065018,120.9971619,24.7861328,129.4989929,0.0400000,0.0140000,0.0340000,-0.0029270,0.0000000
7190.2822266,-0.0877449,-0.2110992,-9.7145967,-0.0372479,-0.1245144,-0.0015963,-31.4880009,15.7440004,33.4065018,120.9971619,24.7861328,129.4989929,0.0400000,0.0140000,0.0340000,0.0087809,8.7808628
7200.2226562,-0.0986762,-0.2622317,-9.6661320,-0.0356516,-0.1245144,0.0015963,-31.4880009,16.1280003,33.4065018,120.9971619,24.7861328,129.4989929,0.0400000,0.0140000,0.0340000,-0.0029270,0.0000000
7210.2822266,-0.0848408,-0.1620949,-9.6876373,0.2341296,-0.1239823,-0.0010642,-31.4880009,16.1280003,33.4065018,120.9971619,24.7861328,129.4989929,0.0400000,0.0140000,0.0340000,-0.0131713,-8.7808628
7220.2148438,-0.0793403,-0.0228487,-9.6769781,-0.0319268,-0.1202575,0.0000000,-31.1040020,15.7440004,33.4065018,120.9971619,24.7861328,129.4989929,0.0400000,0.0140000,0.0340000,0.0087809,4.6831264
7230.2773438,-0.0735412,-0.0873513,-9.6735306,-0.0303304,-0.1234502,-0.0079817,-31.1040020,15.7440004,33.4065018,120.9971619,24.7861328,129.4989929,0.0400000,0.0140000,0.0340000,0.0087809,0.0000000
7240.2348633,-0.0871613,-0.1181156,-9.6786699,0.2346618,-0.1245144,-0.0015963,-31.1040020,15.7440004,33.4065018,120.9971619,24.7861328,129.4989929,0.0400000,0.0140000,0.0340000,-0.0029270,0.0000000
7250.2924805,-0.0836283,-0.0012223,-9.6830282,-0.0340552,-0.1229181,0.0026606,-31.1040020,15.7440004,33.4065018,120.9971619,24.7861328,129.4989929,0.0400000,0.0140000,0.0340000,-0.0029270,0.0000000
7260.2299805,-0.0796085,-0.1675168,-9.6705503,-0.0324589,-0.1207896,-0.0021285,-31.1040020,16.1280003,33.4065018,120.9971619,24.7861328,129.4989929,0.0400000,0.0140000,0.0340000,-0.0029270,0.0000000
7270.2749023,-0.0883549,-0.1312905,-9.6722536,0.2346618,-0.1239823,0.0005321,-31.1040020,16.1280003,33.4065018,120.9971619,24.7861328,129.5500031,-0.0680000,0.0840000,0.0480000,-0.0029270,0.0000000
7280.1953125,-0.0862796,-0.4091962,-9.6707754,-0.0340552,-0.1234502,0.0005321,-31.4880009,16.1280003,33.4065018,120.9971619,24.7861328,129.5500031,-0.0680000,0.0840000,0.0480000,-0.0029270,0.0000000
7290.2773438,-0.1025782,-0.3290255,-9.6651611,-0.0324589,0.1473952,0.0010642,-31.4880009,16.1280003,33.4065018,120.9971619,24.7861328,129.5500031,-0.0680000,0.0840000,0.0480000,-0.0131713,-8.7808628
7300.1977539,-0.0869860,-0.1621252,-9.6851263,-0.0372479,-0.1245144,-0.0026606,-31.4880009,16.1280003,33.4065018,120.9971619,24.7861328,129.5500031,-0.0680000,0.0840000,0.0480000,-0.0029270,4.0977354
7310.2827148,-0.0888845,-0.2055132,-9.6732607,0.2346618,0.1468631,-0.0063854,-31.4880009,16.1280003,33.4065018,120.9971619,24.7861328,129.5500031,-0.0680000,0.0840000,0.0480000,-0.0029270,0.0000000
7320.2001953,-0.0812018,-0.1621488,-9.6990566,-0.0335231,0.1463310,-0.0005321,-31.4880009,15.7440004,33.0225029,120.9971619,24.7861328,129.5500031,-0.0680000,0.0840000,0.0480000,-0.0024391,0.0000000
7330.2851562,-0.1037106,-0.0569719,-9.6804209,-0.0340552,-0.1229181,0.0021285,-31.4880009,15.7440004,33.0225029,120.9971619,24.7861328,129.5500031,-0.0680000,0.0840000,0.0480000,-0.0029270,-4.6831264
7340.2099609,-0.1017717,-0.1152468,-9.6810579,-0.0340552,-0.1218538,0.0021285,-31.1040020,15.7440004,33.0225029,120.9971619,24.7861328,129.5500031,-0.0680000,0.0840000,0.0480000,-0.0029270,0.0000000
7350.2250977,-0.0931633,-0.1356692,-9.6990852,-0.0340552,-0.1245144,-0.0010642,-31.1040020,15.7440004,33.0225029,120.9971619,24.7861328,129.5500031,-0.0680000,0.0840000,0.0480000,-0.0029270,-4.6831264
7360.2177734,-0.1000575,-0.1309387,-9.7061634,-0.0319268,-0.1207896,-0.0015963,-31.4880009,15.7440004,33.0225029,120.9971619,24.7861328,129.5500031,-0.0680000,0.0840000,0.0480000,0.0087809,0.0000000
7370.2998047,-0.0840010,-0.0268140,-9.6898346,-0.0356516,-0.1245144,-0.0031927,-31.4880009,15.7440004,33.0225029,120.9971619,24.7861328,129.5500031,-0.0680000,0.0840000,0.0480000,-0.0029270,-4.6831264
7380.2124023,-0.0993642,-0.1461410,-9.6891203,-0.0329910,-0.1213217,-0.0005321,-31.4880009,15.7440004,33.4065018,120.9971619,24.7861328,129.5500031,-0.0680000,0.0840000,0.0480000,-0.0029270,-4.6831264
7390.2973633,-0.1090577,-0.2822557,-9.6676798,-0.0372479,0.1473952,-0.0005321,-31.4880009,15.7440004,33.4065018,120.9971619,24.7861328,129.5500031,-0.0680000,0.0840000,0.0480000,0.0082930,-0.1951303
7400.2124023,-0.0986460,-0.3550265,-9.6804752,0.2346618,0.1473952,0.0026606,-31.1040020,15.7440004,33.4065018,120.9971619,24.7861328,129.5500031,-0.0680000,0.0840000,0.0480000,0.0082930,0.0000000
7410.2949219,-0.0680858,-0.1015075,-9.6775112,-0.0319268,0.1463310,-0.0037248,-31.1040020,15.7440004,33.4065018,120.9971619,24.7861328,129.5500031,-0.0680000,0.0840000,0.0480000,-0.0034148,-4.6831264
7420.2221680,-0.0889235,-0.1083048,-9.7040911,-0.0361837,-0.1234502,0.0026606,-31.1040020,15.7440004,33.0225029,120.9971619,24.7861328,129.5500031,-0.0680000,0.0840000,0.0480000,-0.0034148,0.0000000
